first_name,last_name,birth_date,player_id,season,season_type,league,team,games,starts,minutes,points,plus_minus,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,blocked_shot_attempts,offensive_rebounds,defensive_rebounds,assists,screen_assists,turnovers,steals,deflections,loose_balls_recovered,blocked_shots,personal_fouls,personal_fouls_drawn,offensive_fouls,charges_drawn,technical_fouls,flagrant_fouls,ejections,points_off_turnovers,points_in_paint,second_chance_points,fast_break_points,possessions,estimated_possessions,calculated_possessions,plays_used,team_possessions,usage_percentage,true_shooting_percentage,three_point_attempt_rate,free_throw_rate,offensive_rebounding_percentage,defensive_rebounding_percentage,total_rebounding_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,internal_box_plus_minus,fga,fta,three_pct,three_attempt_rate,points_per_36,minutes_per_game,blocks,steals_per_36,blocks_per_36,deflections_per_36,points_per_100pos,age
marcelo,mccalebb,1990-01-07,402646,2020,Full Season,EuroCup,Terrapins,16,11,437.98,157,NA,17,30,33,94,24,31,3,6,35,26,0,13,11,0,0,1,29,39,0,0,0,0,0,0,0,0,0,143.4,774.0804,NA,NA,1131.121,17.4302,0.5703,0.7581,0.25,1.2773,9.7477,6.9682,12.3903,1.4092,0.0361,8.6298,NA,124,31,0.35106382978723405,0.7580645161290323,12.904698844696105,27.37375,1,0.904150874469154,0.08219553404265036,0,109.4839609483961,30
valerio,kraag,1989-05-14,790083,2011,Full Season,NBA,Trailblazers,24,0,137.3,36,-31,12,39,3,16,3,9,2,6,24,6,0,8,2,0,0,2,15,0,0,0,0,0,0,0,0,0,0,60.6,250.5384,292.5,67,7753.3689,22.9196,0.3053,0.2909,0.16363636363636364,5.485,21.0421,14.9065,9.5396,0.8085,1.5689,11.9474,-10.9251,55,9,0.1875,0.2909090909090909,9.43918426802622,5.720833333333334,2,0.5243991260014566,0.5243991260014566,0,59.4059405940594,22
valerio,kraag,1989-05-14,790083,2012,Full Season,NBA,Trailblazers,40,4,536.7333,202,-142,28,73,43,100,17,20,5,16,79,16,0,27,10,0,0,4,46,0,0,0,0,0,0,0,0,0,0,192,1019.9438,1105,210,6067.5951,17.8005,0.5556,0.578,0.11560693641618495,2.3826,16.4841,11.591,5.8208,0.9629,0.764,12.931,-2.3983,173,20,0.43,0.5780346820809249,13.548628341114666,13.4183325,4,0.6707241753027062,0.2682896701210825,0,105.20833333333331,23
valerio,kraag,1989-05-14,790083,2013,Full Season,NBA,Trailblazers,62,0,730.4,244,-2,24,56,62,178,10,13,3,15,122,29,0,22,14,0,0,5,82,0,0,0,0,1,0,0,0,0,0,246.2,1390.4936,1523,262,7559.7618,16.4361,0.5089,0.7607,0.05555555555555555,1.7912,18.5887,12.3197,6.3786,1.1419,0.372,8.4059,-2.2522,234,13,0.34831460674157305,0.7606837606837606,12.026286966046,11.78064516129032,5,0.6900328587075576,0.24644030668127057,0,99.10641754671,24
valerio,kraag,1989-05-14,790083,2014,Full Season,NBA,Pelicans,27,2,473.3833,170,70,24,59,36,95,14,18,8,18,70,29,0,15,7,0,0,11,52,0,0,0,0,0,0,0,0,0,0,158.2,909.0286,944,178,7625.4324,16.977,0.525,0.6169,0.11688311688311688,5.6344,17.1113,12.2064,11.9082,0.5919,1.6331,8.4784,-1.065,154,18,0.37894736842105264,0.6168831168831169,12.928212718953118,17.532714814814817,11,0.5323381707804226,0.8365314112263783,0,107.4589127686473,25
valerio,kraag,1989-05-14,790083,2015,Full Season,NBA,Pelicans,63,19,829.6,256,-102,33,77,59,115,13,19,11,12,99,24,0,26,17,0,0,11,63,0,0,0,0,0,0,0,0,0,0,213.6,1579.3849,1694,226,7906.4437,12.4541,0.6389,0.599,0.09895833333333331,1.7524,14.0173,7.8874,3.7892,1.2658,1.3425,11.4861,-0.3574,192,19,0.5130434782608696,0.5989583333333334,11.108968177434908,13.16825396825397,11,0.7377049180327868,0.4773384763741562,0,119.8501872659176,26
valerio,kraag,1989-05-14,790083,2016,Full Season,NBA,Pelicans,47,13,845.0833,327,-29,78,180,44,109,39,50,25,25,123,53,0,23,11,0,0,7,90,0,0,0,2,0,0,0,0,0,0,307,1703.9664,1824,337,7976.5993,17.481,0.5257,0.3772,0.17301038062283736,3.2556,18.3832,9.8836,11.5832,0.6286,0.3948,6.8862,-2.5352,289,50,0.4036697247706422,0.3771626297577855,13.92998773020364,17.98049574468085,7,0.4685928594258104,0.29819545599824304,0,106.51465798045604,27
valerio,kraag,1989-05-14,790083,2017,Full Season,NBA,Heat,68,55,1064.95,324,-12,26,71,87,210,11,15,6,12,129,36,35,25,20,41,22,11,118,0,0,0,2,0,0,0,0,0,0,300,2112.5257,2185.5,312,7847.4592,13.0227,0.5633,0.7473,0.05338078291814947,2.5394,14.0173,6.5432,5.7423,1.223,0.8729,7.9974,-2.0026,281,15,0.4142857142857143,0.7473309608540926,10.95262688389126,15.661029411764709,11,0.676088079252547,0.3718484435889009,1.3859805624677215,108,28
valerio,kraag,1989-05-14,790083,2018,Full Season,NBA,NA,52,14,717.8167,259,-34,31,60,60,156,17,22,8,7,89,31,43,19,8,17,12,7,54,0,0,0,1,0,0,0,0,0,0,236.8,1462.1663,1561.5,247,8144.9353,14.9738,0.5758,0.7177,0.10185185185185185,1.5725,15.7449,7.87,6.2602,0.5164,1.1594,7.7658,-2.4384,216,22,0.38461538461538464,0.7222222222222222,12.989388516594836,13.804167307692309,7,0.401216633717215,0.35106455450256313,0.8525853466490818,109.375,29
valerio,kraag,1989-05-14,790083,2014,Full Season,EuroCup,Colonels,9,2,150.3,119,NA,22,40,19,30,18,21,2,9,24,11,0,10,4,0,0,1,21,22,0,0,0,0,0,0,0,0,0,79.4,261.8775,NA,NA,1540.2368,30.1467,0.7509,0.4286,0.3,9.8877,21.9812,16.2206,18.3702,1.7771,0.46,11.2057,10.3388,70,21,0.6333333333333333,0.42857142857142855,28.50299401197605,16.700000000000003,1,0.9580838323353292,0.2395209580838323,0,149.8740554156171,25
mcclintock,magloire,1987-05-13,859021,2010,Full Season,NBA,Trailblazers,42,4,421.6,111,-58,45,69,0,0,21,24,6,27,73,1,0,13,9,0,0,19,77,0,0,0,2,0,0,0,0,0,0,64.6,770.3597,842.5,95,7782.168,10.4352,0.6976,0,0.34782608695652173,8.2945,21.6824,15.6299,1.5416,1.2248000000000001,3.4494,14.0449,-2.4203,69,24,NA,0,9.47817836812144,10.038095238095238,19,0.7685009487666035,1.6223908918406071,0,171.8266253869969,23
mcclintock,magloire,1987-05-13,859021,2012,Full Season,NBA,Pacers,24,1,114.8667,36,-2,16,39,0,0,4,7,4,12,23,4,0,2,3,0,0,2,18,0,0,0,0,0,0,0,0,0,0,31.8,216.1819,228,45,7021.8334,17.4396,0.4278,0,0.1794871794871795,12.4559,21.819,16.2423,6.9446,1.2526,1.7724,4.5372,-3.4346,39,7,NA,0,11.28264327259336,4.7861125,2,0.9402202727161136,0.6268135151440757,0,113.20754716981132,25
mcclintock,magloire,1987-05-13,859021,2013,Full Season,NBA,Pacers,46,0,440.2333,161,42,67,145,2,5,21,23,11,33,89,16,0,26,6,0,0,14,58,0,0,0,4,0,1,0,0,0,0,152.2,822.1068,907.5,190,9029.044,19.3607,0.5027,0.0333,0.15333333333333332,7.7893,21.1192,15.2173,5.8536,0.9086,2.5823,13.9695,-2.3859,150,23,0.4,0.03333333333333333,13.165746434901676,9.570289130434782,14,0.49064893546217425,1.1448475160784066,0,105.78186596583444,26
mcclintock,magloire,1987-05-13,859021,2014,Full Season,NBA,Spurs,90,10,1017.3667,257,127,107,187,0,0,43,63,17,95,182,65,0,64,13,0,0,25,152,0,0,0,1,0,0,0,0,0,0,181.2,2002.36,2147.5,284,9958.9871,12.45,0.5985,0,0.33689839572192515,10.6476,19.8021,15.9129,11.1763,0.8464,2.2039,22.9621,-1.8602,187,63,NA,0,9.094066082563938,11.304074444444446,25,0.460011124798954,0.8846367784595269,0,141.83222958057397,27
mcclintock,magloire,1987-05-13,859021,2015,Full Season,NBA,Spurs,54,0,394.7667,137,-49,55,96,0,0,27,36,4,37,83,16,0,26,8,0,0,8,60,0,0,0,1,0,0,2,0,2,0,99.4,771.6974,821,142,8468.2761,15.8685,0.6125,0,0.375,10.1624,25.2178,17.7724,5.4889,1.2949,1.6979,18.8624,-2.0896,96,36,NA,0,12.493454995064171,7.310494444444445,8,0.7295448172300247,0.7295448172300247,0,137.8269617706237,28
mcclintock,magloire,1987-05-13,859021,2016,Full Season,NBA,Clippers,19,0,109.0167,33,-42,13,23,0,1,7,7,3,4,18,5,0,6,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,28.8,217.2368,237,33,8476.9165,13.7114,0.6093,0.0417,0.2916666666666667,3.0369,17.6252,11.2261,5.2792,0,2.2843,18.1378,-5.2095,24,7,0,0.04166666666666666,10.897412965169556,5.737721052631579,3,0,0.9906739059245052,0,114.58333333333331,29
mcclintock,magloire,1987-05-13,859021,2017,Full Season,EuroLeague,Pilots,4,2,36.75,24,NA,5,10,0,0,14,16,0,9,10,0,0,1,0,0,0,3,6,10,0,0,0,0,0,0,0,0,0,8.4,67.6559,NA,NA,2595.4698,23.5121,0.7042,0,1.6,34.4434,35.3842,34.7958,0,0,9.0367,5.5432,-2.2828,10,16,NA,0,23.51020408163265,9.1875,3,0,2.9387755102040813,0,285.7142857142857,30
artest,whaley,1999-04-03,841372,2021,Full Season,EuroLeague,Lions,1,0,0.37,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6406,NA,NA,1740.0036,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0.37,0,0,0,0,0,22
artest,whaley,1999-04-03,841372,2021,Full Season,Spain - ACB,Lions,7,2,72.86,21,NA,6,14,2,10,3,3,0,3,3,3,0,3,3,0,0,1,5,4,0,0,0,0,0,0,0,0,0,25.2,132.4618,NA,NA,1527.8007,18.5925,0.4147,0.4167,0.125,6.4644,4.3292,5.4958,4.9496,2.3066,1.3657,10.5932,-2.3984,24,3,0.2,0.4166666666666667,10.376063683777108,10.40857142857143,1,1.4822948119681585,0.49409827065605266,0,83.33333333333334,22
hite,bochoridis,2002-10-29,248440,2021,Full Season,EuroLeague,Lions,3,0,5.69,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9.8514,NA,NA,1740.0036,8.7981,0,0,0,0,0,0,0,0,0,0,-11.407,1,0,NA,0,0,1.8966666666666667,0,0,0,0,0,19
hite,bochoridis,2002-10-29,248440,2021,Full Season,Spain - ACB,Lions,3,0,11.5,2,NA,0,0,0,0,2,2,0,0,4,0,0,3,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,3.8,20.9074,NA,NA,1527.8007,16.1386,1.1364,NA,NA,0,41.8231,23.9303,0,0,9.8316,77.3196,NA,0,2,NA,NA,6.260869565217391,3.8333333333333335,1,0,3.1304347826086953,0,52.63157894736842,19
satoransky,jack,1982-04-11,524757,2021,Full Season,Spain - ACB,Blue Devils,14,8,281.75,117,NA,24,39,12,35,33,46,1,23,26,27,0,15,10,0,0,4,30,34,0,0,0,0,0,0,0,0,0,84.4,537.8806,NA,NA,1603.6229,17.4204,0.6208,0.473,0.6216216216216216,10.9418,13.6401,12.5061,15.8212,2.3166,1.7998,13.7312,4.1728,74,46,0.34285714285714286,0.47297297297297297,14.949423247559894,20.125,4,1.277728482697427,0.5110913930789708,0,138.6255924170616,39
splitter,jerrett,1980-03-05,726824,2012,Full Season,EuroCup,Volunteers,2,0,21.85,6,NA,2,3,0,0,2,4,0,2,5,1,0,1,1,0,0,0,3,5,0,0,0,0,0,0,0,0,0,3.6,37.0824,NA,NA,415.7945,13.3772,0.6303,0,1.3333333333333333,11.0952,33.3454,23.0653,10.5868,3.0073,0,17.3611,3.6679,3,4,NA,0,9.88558352402746,10.925,0,1.647597254004577,0,0,166.66666666666666,32
splitter,jerrett,1980-03-05,726824,2012,Full Season,Spain - ACB,Colonials,4,2,53.57,20,NA,10,23,0,0,0,0,2,6,9,1,0,10,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,27,93.2177,NA,NA,2383.9329,30.7364,0.4348,0,0,15.4204,23.6169,19.2868,4.9551,2.3902,0,30.303,-14.1468,23,0,NA,0,13.440358409557588,13.3925,0,1.344035840955759,0,0,74.07407407407408,32
splitter,jerrett,1980-03-05,726824,2015,Full Season,EuroCup,Boilermakers,14,10,87.06,30,NA,14,24,0,0,2,6,3,8,15,3,0,10,3,0,0,1,17,11,0,0,0,0,0,0,0,0,0,28.4,150.9594,NA,NA,1257.1104,21.5516,0.5631,0,0.25,12.232,22.0656,18.876,9.6217,2.3255,1.2138,27.2926,-3.8126,24,6,NA,0,12.4052377670572,6.218571428571429,1,1.24052377670572,0.4135079255685734,0,105.63380281690142,35
immanuel,kuzma,1990-11-23,271703,2015,Full Season,NBA,Bulls,18,1,63.5167,10,-20,3,14,0,0,4,5,2,6,2,1,0,3,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,13,122.3577,131,20,8788.1804,13.6024,0.3086,0,0.35714285714285715,10.7063,4.6581,6.633,2.5215,1.7936,1.3359,15.625,-8.9274,14,5,NA,0,5.667800751613355,3.528705555555556,1,1.1335601503226709,0.5667800751613354,0,76.92307692307693,25
immanuel,kuzma,1990-11-23,271703,2016,Full Season,NBA,Bulls,18,2,102.6,34,-8,12,35,1,5,7,8,5,4,24,6,0,4,2,0,0,3,19,0,0,0,0,0,0,0,0,0,0,43.2,204.6398,228,48,7940.2648,20.3338,0.3906,0.125,0.2,3.5113,23.7413,15.8647,7.6175,1.0577,1.9097,8.4175,-7.3402,40,8,0.2,0.125,11.92982456140351,5.699999999999999,3,0.7017543859649124,1.0526315789473686,0,78.7037037037037,26
immanuel,kuzma,1990-11-23,271703,2020,Full Season,EuroCup,Mavericks,14,13,210.73,93,NA,27,55,4,14,27,44,6,14,31,5,0,18,3,0,0,4,28,44,0,0,0,0,0,0,0,0,0,90.6,367.7182,NA,NA,1116.7793,24.5226,0.5263,0.2029,0.6376811594202898,9.4194,20.7688,14.2547,3.447,0.7699,1.887,16.9237,-5.7613,69,44,0.2857142857142857,0.2028985507246377,15.88762871921416,15.052142857142856,4,0.512504152232715,0.6833388696436198,0,102.64900662251657,30
jameer,fevrier,1995-10-02,327182,2021,Full Season,EuroLeague,Norse,18,2,253.2,81,NA,29,52,0,0,23,27,6,25,31,9,0,16,10,0,0,14,41,18,0,0,0,0,0,0,0,0,0,53.8,442.0887,NA,NA,1684.8642,15.9973,0.634,0,0.5192307692307693,12.8573,18.7838,15.5811,4.9026,2.7112,5.0834,20.03,1.695,52,27,NA,0,11.51658767772512,14.066666666666666,14,1.4218009478672986,1.990521327014218,0,150.55762081784388,26
thaddeus,teodosic,1989-03-06,536419,2021,Full Season,EuroLeague,Broncos,18,1,161.57,33,NA,9,11,4,14,3,6,0,1,10,16,0,8,12,0,0,3,26,9,0,0,0,0,0,0,0,0,0,34.4,280.1108,NA,NA,1594.9722,11.2368,0.597,0.56,0.24,0.6609,7.7267,5.3776,17.0629,4.6744,2.688,22.4467,1.1553,25,6,0.2857142857142857,0.56,7.35285015782633,8.976111111111111,3,2.6737636937550286,0.6684409234387572,0,95.93023255813954,32
dary-sagnes,blue,2000-12-10,137543,2021,Full Season,EuroCup,Knights,9,1,101.73,43,NA,20,31,0,3,3,6,1,16,10,5,0,5,4,0,0,8,21,15,0,0,0,0,0,0,0,0,0,25.4,182.9392,NA,NA,1007.0305,19.321,0.5868,0.0882,0.17647058823529413,20.1247,10.447,16.6264,10.7524,2.48,8.6625,12.0077,6.7512,34,6,0,0.08823529411764706,15.216750221173696,11.303333333333336,8,1.415511648481274,2.831023296962548,0,169.29133858267718,21
dary-sagnes,blue,2000-12-10,137543,2021,Full Season,Spain - ACB,Knights,15,6,165.94,66,NA,24,42,3,6,9,17,1,13,23,5,0,12,2,0,0,7,39,14,0,0,0,0,0,0,0,0,0,53.8,295.1832,NA,NA,1520.1703,19.8323,0.5948,0.125,0.3541666666666667,10.9647,19.616,14.5789,7.1648,0.5173,4.6152,17.783,-3.6318,48,17,0.5,0.125,14.318428347595518,11.062666666666669,7,0.433891768108955,1.5186211883813423,0,122.67657992565056,21
caicedo,handlogten,1998-02-12,330360,2021,Full Season,Italy - Liga A,NA,15,9,450,188,NA,37,74,27,84,33,43,4,11,58,75,0,39,14,0,0,2,37,39,0,0,0,0,0,0,0,0,0,203.2,832.1946,NA,NA,888.4001,23.2417,0.531,0.5335,0.2721518987341772,2.2926,15.5092,8.3699,32.0013,1.3776,0.0066,18.1252,-1.3095,158,43,0.32142857142857145,0.5316455696202531,15.04,30,2,1.12,0.16,0,92.51968503937007,23
hamed,gates,1991-10-29,446570,2021,Full Season,Italy - Liga A,Horned Frogs,19,7,443,159,NA,39,85,19,47,24,29,4,26,58,28,0,28,17,0,0,1,45,33,0,0,0,0,0,0,0,0,0,145.6,805.1998,NA,NA,1390.4691,18.8584,0.5492,0.3561,0.2196969696969697,6.2211,17.6854,10.4151,12.9164,1.8365,0.2852,16.2075,-0.0399,132,29,0.40425531914893614,0.3560606060606061,12.92099322799097,23.31578947368421,1,1.381489841986456,0.08126410835214447,0,109.20329670329672,30
kleiza,maric,1996-03-15,575330,2017,Full Season,NBA,Grizzlies,36,1,417.3667,108,-147,33,94,3,22,33,39,11,12,38,63,2,39,18,29,16,7,43,0,0,0,0,0,0,0,0,0,0,158.6,798.4179,884.5,175,8176.1154,18.8724,0.4055,0.1897,0.33620689655172414,4.1371,11.6852,6.3247,22.9914,2.23,1.592,22.6533,-5.4823,116,39,0.13636363636363635,0.1896551724137931,9.315549132213947,11.593519444444444,7,1.5525915220356583,0.6037855919027559,2.501397452168561,68.09583858764186,21
kleiza,maric,1996-03-15,575330,2018,Full Season,NBA,Trailblazers,11,0,99.5333,42,12,10,19,5,6,7,12,2,1,10,8,4,7,3,6,3,2,13,0,0,0,0,0,0,0,0,0,0,35.8,200.2798,219.5,39,8336.4961,16.4288,0.6935,0.24,0.48,0.644,11.0777,6.4547,11.6231,1.4582,1.4367,18.7768,0.4738,25,12,0.8333333333333334,0.24,15.190895911217654,9.048481818181818,2,1.085063993658404,0.7233759957722692,2.170127987316808,117.31843575418996,22
kleiza,maric,1996-03-15,575330,2019,Full Season,NBA,Trailblazers,16,0,93.65,30,-66,8,24,2,9,8,11,5,2,13,12,0,14,1,8,2,2,11,0,0,0,0,0,0,0,0,0,0,49.4,192.3726,203.5,53,9786.0468,23.4789,0.3964,0.2727,0.3333333333333333,2.3854,15.9176,9.0593,16.9765,0.7629,2.1005,27.0062,-10.1445,33,11,0.2222222222222222,0.2727272727272727,11.53230112119594,5.853125,2,0.384410037373198,0.768820074746396,3.075280298985584,60.72874493927126,23
kleiza,maric,1996-03-15,575330,2020,Full Season,EuroLeague,Mountain Hawks,24,9,403.12,131,NA,38,79,8,30,31,49,0,8,35,44,0,36,12,0,0,1,54,43,0,0,0,0,0,0,0,0,0,156.6,714.0452,NA,NA,2152.1399,20.5242,0.5017,0.2752,0.44954128440366975,3.1914,12.3317,8.5701,17.1368,1.325,0.471,21.6138,-4.8297,109,49,0.26666666666666666,0.27522935779816515,11.698749751934908,16.796666666666667,1,1.071641198650526,0.08930343322087717,0,83.65261813537676,24
kleiza,maric,1996-03-15,575330,2021,Full Season,EuroLeague,Nittany Lions,25,25,695.47,372,NA,123,261,23,75,57,79,12,10,63,102,0,70,31,0,0,6,75,105,0,0,0,0,0,0,0,0,0,427.6,1219.9608,NA,NA,1780.5074,31.6145,0.5017,0.2232,0.2351190476190476,2.4377,14.1868,8.4108,30.7834,2.2984,0.6295,15.8817,-1.6968,336,79,0.30666666666666664,0.22321428571428573,19.256042676175824,27.8188,6,1.604670223014652,0.3105813334867068,0,86.99719363891487,25
ondrej,randle,1992-08-26,930627,2021,Full Season,Spain - ACB,Huskies,13,12,319.68,155,NA,59,91,0,0,37,50,5,41,63,12,0,28,6,0,0,20,31,59,0,0,0,0,0,0,0,0,0,98,579.6113,NA,NA,1541.1265,21.1767,0.6858,0,0.5494505494505495,17.1012,26.9902,22.3412,5.495,0.9618,6.526,19.8582,3.0828,91,50,NA,0,17.454954954954953,24.590769230769233,20,0.6756756756756757,2.2522522522522523,0,158.16326530612247,29
giampaolo,taylor,1985-12-24,342539,2021,Full Season,Italy - Liga A,Chanticleers,18,16,586,275,NA,61,118,32,106,57,70,7,7,34,86,0,49,9,0,0,0,31,80,0,0,0,0,0,0,0,0,0,294,1087.247,NA,NA,1410.0814,24.7454,0.5396,0.4732,0.3125,0.8026,6.7349,3.3461,28.3312,0.5795,0,16.129,-3.6924,224,70,0.3018867924528302,0.4732142857142857,16.89419795221843,32.55555555555556,0,0.552901023890785,0,0,93.5374149659864,36
clarke,cross,1993-03-13,454480,2017,Full Season,NBA,Knicks,52,13,857.0833,215,-51,59,131,23,86,28,43,16,12,86,107,12,56,34,84,30,8,74,0,0,2,0,0,0,0,0,0,0,278.2,1713.8994,1780.5,292,7940.7618,14.7708,0.4557,0.3963,0.19815668202764977,2.9756,12.2239,7.5953,18.4886,1.9639,0.7621,19.1833,-4.6404,217,43,0.26744186046511625,0.39631336405529954,9.030627478099271,16.482371153846152,8,1.4280992290947685,0.33602334802229844,3.528245154234133,77.28253055355859,24
clarke,cross,1993-03-13,454480,2018,Full Season,NBA,Knicks,29,1,384.6167,71,16,9,26,11,33,20,26,1,5,25,47,8,18,26,49,18,6,33,0,0,0,0,0,0,0,0,0,0,82.4,775.9153,818.5,89,8000.9014,10.0379,0.504,0.5593,0.4406779661016949,2.3304,5.9783,5.9022,16.6629,3.5445,1.7987,20.3528,-0.4324,59,26,0.3333333333333333,0.559322033898305,6.64557727212573,13.262644827586206,6,2.4335916771164645,0.5615980793345687,4.586384314565644,86.16504854368931,25
clarke,cross,1993-03-13,454480,2019,Full Season,NBA,NA,15,0,151.9667,14,-20,3,7,1,13,5,6,1,1,10,15,1,5,6,13,7,1,18,0,0,0,0,0,0,0,0,0,0,26.4,316.9933,344.5,28,8270.9111,7.7617,0.2633,0.6933,0.3,0.09,6.6272,3.1246,12.572,1.8006,0.2354,19.682,-6.8309,20,6,0.07692307692307693,0.65,3.3165160525299293,10.131113333333332,1,1.4213640225128268,0.2368940037521378,3.0796220487777912,53.03030303030303,26
clarke,cross,1993-03-13,454480,2020,Full Season,EuroLeague,Pilots,27,1,298.84,69,NA,9,27,13,35,12,15,1,5,20,23,0,23,17,0,0,2,27,20,0,0,0,0,0,0,0,0,0,86,532.563,NA,NA,2085.0472,14.6713,0.5029,0.5645,0.24193548387096775,1.4658,10.1742,4.6537,13.452,3.6293,0.9528,25.1092,-1.4237,62,15,0.37142857142857144,0.5645161290322581,8.312140275732835,11.068148148148149,2,2.047918618658814,0.24093160219515464,0,80.23255813953489,27
doncic,mathiang,1981-11-26,750042,2010,Full Season,NBA,Raptors,22,0,243.8667,109,-19,32,49,7,24,24,29,4,3,20,26,0,20,12,0,0,2,30,0,0,0,1,0,0,0,0,0,0,101.6,472.7829,484,107,7669.4751,19.8044,0.6355,0.3288,0.3972602739726027,0.6906,8.9029,5.3209,17.4355,2.6064,0.3252,18.9107,-0.0225,73,29,0.2916666666666667,0.3287671232876712,16.09075777873732,11.08485,2,1.7714595719710808,0.29524326199518014,0,107.28346456692914,29
doncic,mathiang,1981-11-26,750042,2011,Full Season,NBA,Raptors,3,0,21.75,6,9,0,2,0,0,6,8,0,0,1,3,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7.2,42.0778,49,8,7653.3221,15.4893,0.5435,0,4,0,5.3685,2.2203,16.9478,2.6704,0,26.5957,-6.5004,2,8,NA,0,9.93103448275862,7.25,0,1.6551724137931034,0,0,83.33333333333333,30
doncic,mathiang,1981-11-26,750042,2013,Full Season,EuroLeague,Bison,21,3,291.78,120,NA,15,40,19,44,33,45,5,2,26,30,0,18,9,0,0,0,30,48,0,0,0,0,0,0,0,0,0,118,489.1731,NA,NA,1954.8013,21.8806,0.578,0.5238,0.5357142857142857,6e-4,11.4173,5.8261,21.5598,1.6515,0,14.7783,2.2882,84,45,0.4318181818181818,0.5238095238095238,14.805675508945097,13.894285714285711,0,1.1104256631708822,0,0,101.69491525423727,32
chappell,kukoc,1994-07-28,359594,2018,Full Season,Italy - Liga A,Paladins,7,6,163,73,NA,23,53,6,16,9,17,4,0,7,20,0,14,2,0,0,0,18,20,0,0,0,0,0,0,0,0,0,89.8,303.3791,NA,NA,2261.3843,26.302,0.4772,0.2319,0.2463768115942029,0,6.7705,4.1392,22.5592,0.7579,0,15.473,-8.4793,69,17,0.375,0.2318840579710145,16.12269938650307,23.285714285714285,0,0.44171779141104295,0,0,81.29175946547885,24
tobey,candi,2003-06-10,669270,2021,Full Season,Italy - Liga A,Orange,1,0,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8816,NA,NA,1354.7356,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,1,0,0,0,0,0,18
lavor,haislip,1996-03-05,584653,2021,Full Season,Italy - Liga A,Mustangs,1,0,21,10,NA,2,5,2,5,0,0,0,0,3,0,0,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,11,39.5851,NA,NA,1470.3054,24.6015,0.5,0.5,0,0,15.4345,8.8385,0,5.319,0,9.0909,-7.5613,10,0,0.4,0.5,17.142857142857142,21,0,3.4285714285714284,0,0,90.9090909090909,25
lopatin,wallace,1984-05-10,398860,2021,Full Season,Spain - ACB,Lancers,3,2,70.03,38,NA,12,25,3,14,5,6,2,0,4,6,0,7,5,0,0,0,7,13,0,0,0,0,0,0,0,0,0,48.4,126.7651,NA,NA,1375.7208,33.0876,0.4563,0.359,0.15384615384615383,0,7.6541,3.4263,16.5024,3.6062,0,14.3914,-7.4552,39,6,0.21428571428571427,0.358974358974359,19.534485220619732,23.343333333333337,0,2.570327002713123,0,0,78.51239669421489,37
alonso,blazic,1989-02-26,225546,2021,Full Season,EuroCup,Beavers,10,1,177.3,32,NA,5,12,5,16,7,8,0,3,20,4,0,6,3,0,0,0,19,7,0,0,0,0,0,0,0,0,0,34.2,313.5497,NA,NA,707.3984,10.2759,0.5076,0.5714,0.2857142857142857,2.2273,16.0671,9.7858,6.2426,0.8414,0,15.9915,-4.825,28,8,0.3125,0.5714285714285714,6.49746192893401,17.73,0,0.6091370558375635,0,0,93.56725146198828,32
miller-mcintyre,stoudamire,1990-10-31,914509,2021,Full Season,EuroLeague,Braves,24,0,438.07,216,NA,25,57,45,100,31,36,7,5,32,39,0,20,10,0,0,1,40,43,0,0,0,0,0,0,0,0,0,186.4,728.292,NA,NA,1595.998,23.3189,0.6249,0.6369,0.22929936305732485,2.5343,11.3219,5.3098,18.6198,1.8426,0.8931,10.3713,1.215,157,36,0.45,0.6369426751592356,17.750587805601846,18.252916666666668,1,0.8217864724815669,0.08217864724815668,0,115.87982832618025,31
garlon,fowlkes,1996-12-07,349260,2021,Full Season,Spain - ACB,Golden Eagles,22,15,513.44,202,NA,44,79,27,80,33,43,4,31,70,23,0,23,10,0,0,4,33,44,0,0,0,0,0,0,0,0,0,168.2,993.7686,NA,NA,1741.4292,18.0607,0.5677,0.5031,0.27044025157232704,8.2073,17.7534,13.1424,10.0059,1.3026,0.359,11.4473,-0.4333,159,43,0.3375,0.5031446540880503,14.163290744780303,23.33818181818182,4,0.7011530071673419,0.2804612028669367,0,120.09512485136742,25
