first_name,last_name,birth_date,player_id,season,season_type,league,team,games,starts,minutes,points,plus_minus,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,blocked_shot_attempts,offensive_rebounds,defensive_rebounds,assists,screen_assists,turnovers,steals,deflections,loose_balls_recovered,blocked_shots,personal_fouls,personal_fouls_drawn,offensive_fouls,charges_drawn,technical_fouls,flagrant_fouls,ejections,points_off_turnovers,points_in_paint,second_chance_points,fast_break_points,possessions,estimated_possessions,calculated_possessions,plays_used,team_possessions,usage_percentage,true_shooting_percentage,three_point_attempt_rate,free_throw_rate,offensive_rebounding_percentage,defensive_rebounding_percentage,total_rebounding_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,internal_box_plus_minus,fga,fta,three_pct,three_attempt_rate,points_per_36,minutes_per_game,blocks,steals_per_36,blocks_per_36,deflections_per_36,points_per_100pos,age
casarin,luwawu-cabarrot,1988-08-13,626573,2021,Full Season,NBA,Clippers,27,27,652.4833,221,167,27,56,46,111,29,37,6,27,77,59,11,24,25,52,30,20,85,0,0,5,0,0,0,0,0,0,0,178.8,1323.311,1374.5,210,3601.9316,14.0667,0.6029,0.6647,0.2215568862275449,5.3663,12.3739,9.5665,12.5147,1.7623,2.8756,11.5785,1.4555,167,37,0.4144144144144144,0.6646706586826348,12.193415524964394,24.166048148148143,20,1.379345647620407,1.1034765180963253,2.869038947050446,123.60178970917228,33
casarin,luwawu-cabarrot,1988-08-13,626573,2012,Full Season,EuroCup,Golden Grizzlies,16,16,510.39,213,NA,48,84,22,79,51,63,3,12,54,59,0,31,31,0,0,4,49,90,0,0,0,0,0,0,0,0,0,207.2,828.7473,NA,NA,1039.2117,23.3346,0.5584,0.4847,0.38650306748466257,2.8767,14.1017,10.1964,20.0973,3.6688,1.1723,13.9816,7.9655,163,63,0.27848101265822783,0.48466257668711654,15.023805325339444,31.899375,4,2.186563216363957,0.28213718920825254,0,102.7992277992278,24
ridvan,labissiere,1989-06-08,600790,2021,Full Season,Italy - Liga A,Seminoles,18,18,507,314,NA,115,176,5,7,69,97,17,54,100,36,0,41,10,0,0,10,43,97,0,0,0,0,0,0,0,0,0,208.8,974.1491,NA,NA,1393.0139,24.3473,0.6957,0.0383,0.5300546448087432,15.5673,22.3865,20.3591,13.0987,1.4576,2.3796,15.3742,4.8702,183,97,0.7142857142857143,0.03825136612021858,22.29585798816568,28.166666666666668,10,0.7100591715976331,0.7100591715976331,0,150.38314176245208,32
darrell,woodard,1991-08-24,704574,2018,Full Season,NBA,Magic,42,0,578.3167,178,9,68,126,0,0,42,61,8,70,110,34,78,21,15,29,19,21,56,0,0,2,0,0,0,0,0,0,0,101.4,1181.3006,1213,179,8060.3113,13.2216,0.5823,0,0.4841269841269842,13.5621,22.4894,18.6006,6.9151,1.5456,2.7245,12.0801,-0.8926,126,61,NA,0,11.080433955996774,13.769445238095235,21,0.9337444344941104,1.3072422082917543,1.8052392400219464,175.54240631163708,27
darrell,woodard,1991-08-24,704574,2019,Full Season,NBA,Magic,55,1,734.3667,266,40,101,168,0,1,64,90,14,88,133,42,137,26,19,35,31,34,80,0,0,3,1,0,0,0,0,0,0,143,1498.5329,1604,243,8562.268,13.9284,0.6376,0.0059,0.5325443786982249,12.7707,21.0128,17.6772,10.7089,1.1607,4.3312,11.0827,1.059,169,90,0,0.0059171597633136,13.039806952030911,13.35212181818182,34,0.9314147822879224,1.6667422419889135,1.7157640726356462,186.01398601398603,28
darrell,woodard,1991-08-24,704574,2020,Full Season,NBA,Magic,53,24,1011.3667,236,-120,80,156,0,1,76,112,12,100,145,57,175,36,21,42,31,23,102,0,0,7,0,0,0,0,0,0,0,137.8,2058.9491,2154,250,7740.1447,10.4739,0.572,0.0064,0.7133757961783439,11.2162,17.8038,14.2199,7.3916,1.2798,1.8943,14.8588,-2.1927,157,112,0,0.00636942675159235,8.40051387889279,19.082390566037738,23,0.7475033536302905,0.8186941492141278,1.495006707260581,171.26269956458634,29
darrell,woodard,1991-08-24,704574,2021,Full Season,NBA,Magic,34,1,689.8167,202,-102,71,138,3,12,51,69,14,88,96,36,130,19,21,46,28,25,53,0,0,3,0,0,0,0,0,0,0,108.6,1425.1306,1508.5,206,3481.1352,12.3854,0.56,0.08,0.46,12.5532,13.7501,14.0237,10.0438,1.7471,3.1949,9.5305,-1.5518,150,69,0.25,0.08,10.541930921649186,20.288726470588234,25,1.0959433136367966,1.3046944209961866,2.400637734632983,186.0036832412523,30
darrell,woodard,1991-08-24,704574,2017,Full Season,EuroLeague,Mountain Hawks,37,21,670.01,269,NA,103,165,0,0,63,98,15,83,126,12,0,38,18,0,0,36,74,79,0,0,0,0,0,0,0,0,0,159.2,1170.0016,NA,NA,2593.1946,17.9455,0.6463,0,0.593939393939394,15.5195,22.2677,20.8823,3.3225,2.0717,4.7368,15.4396,3.1832,165,98,NA,0,14.453515619169863,18.10837837837838,36,0.9671497440336712,1.9342994880673423,0,168.96984924623118,26
dale,buechler,1997-08-15,911880,2021,Full Season,Spain - ACB,Dons,18,11,423.13,234,NA,83,133,0,0,68,99,1,42,71,17,0,38,11,0,0,17,36,95,0,0,0,0,0,0,0,0,0,168.6,754.3367,NA,NA,1355.8772,24.8325,0.6627,0,0.7443609022556391,13.3368,24.3754,18.1942,8.1964,1.594,3.6972,17.7107,1.395,133,99,NA,0,19.90877508094439,23.50722222222222,17,0.9358825892751635,1.4463640016070711,0,138.7900355871886,24
kuzminskas,ventura,1999-07-04,425548,2020,Full Season,NBA,Pacers,54,2,471.2167,172,-14,62,108,8,42,24,33,3,25,81,23,66,28,10,24,3,37,65,0,0,0,1,0,0,0,0,0,0,166.2,970.0735,1080.5,195,7649.9695,17.9573,0.5227,0.28,0.22,6.1423,20.0793,13.5812,9.4891,1.1149,7.0597,14.5439,-2.1385,150,33,0.1904761904761905,0.28,13.14045109182251,8.726235185185185,37,0.7639797146408436,2.8267249441711213,1.8335513151380245,103.48977135980746,21
aleksandar,love,1988-06-17,389598,2012,Full Season,Spain - ACB,Gators,40,17,749.03,246,NA,57,111,30,108,42,60,7,39,113,32,0,32,22,0,0,13,103,63,0,0,0,0,0,0,0,0,0,236,1259.0224,NA,NA,2781.8339,19.0216,0.5012,0.4932,0.273972602739726,7.0969,22.6019,14.6181,9.0057,1.7527,1.8336,11.5357,0.8395,219,60,0.2777777777777778,0.4931506849315068,11.82329145695099,18.72575,13,1.0573675286704138,0.6248080851234263,0,104.23728813559325,24
aleksandar,love,1988-06-17,389598,2013,Full Season,EuroLeague,Gators,26,9,601.07,258,NA,65,104,36,116,20,27,3,42,83,33,0,29,25,0,0,7,63,35,0,0,0,0,0,0,0,0,0,217.8,1031.3466,NA,NA,1923.4657,21.7168,0.5563,0.5273,0.12272727272727273,9.4166,19.6527,14.1796,10.0893,2.9265,0.8983,11.1162,5.6467,220,27,0.3103448275862069,0.5272727272727272,15.452443143061538,23.118076923076924,7,1.4973297619245678,0.41925233333887896,0,118.4573002754821,25
aleksandar,love,1988-06-17,389598,2013,Full Season,Spain - ACB,Gators,33,7,798.93,325,NA,59,118,58,145,33,48,12,56,133,36,0,42,23,0,0,11,109,55,0,0,0,0,0,0,0,0,0,268.2,1410.3845,NA,NA,2639.1611,20.0993,0.5719,0.5513,0.1825095057034221,10.5942,23.2147,17.1978,8.6347,1.2832,1.4345,12.8787,2.9734,263,48,0.4,0.5513307984790875,14.644587135293456,24.209999999999997,11,1.0363861664976908,0.4956629491945478,0,121.17822520507085,25
aleksandar,love,1988-06-17,389598,2014,Full Season,EuroLeague,Blue Demons,24,18,602.13,250,NA,53,101,37,89,33,39,9,30,117,53,0,34,25,0,0,10,63,53,0,0,0,0,0,0,0,0,0,209.6,1037.1477,NA,NA,1653.5525,20.0513,0.6034,0.4684,0.20526315789473684,6.3749,25.1848,16.1264,14.9632,2.2841,1.8286,14.0985,6.2939,190,39,0.4157303370786517,0.46842105263157896,14.946938368790793,25.08875,10,1.4946938368790792,0.5978775347516317,0,119.27480916030537,26
aleksandar,love,1988-06-17,389598,2015,Full Season,EuroLeague,Blue Demons,29,20,802.12,350,NA,97,172,26,75,78,114,12,54,193,56,0,44,38,0,0,20,66,103,0,0,0,0,0,0,0,0,0,282.6,1385.4178,NA,NA,2038.0834,21.0714,0.5889,0.3036,0.4615384615384616,9.9062,31.0856,21.1626,13.3365,2.6336,2.1952,12.8972,6.3844,247,114,0.3466666666666667,0.30364372469635625,15.708372812048074,27.659310344827585,20,1.7054804767366478,0.8976213035456042,0,123.8499646142958,27
adiguzel,auguste,1995-04-27,547955,2019,Full Season,Italy - Liga A,Purple Aces,30,25,996,594,NA,118,234,75,216,133,148,27,24,89,61,0,68,40,0,0,2,66,122,0,0,0,0,0,0,0,0,0,553.2,1914.1619,NA,NA,2315.8284,26.2616,0.5766,0.48,0.3288888888888889,1.9063,9.9211,6.1289,12.3599,2.3969,0.4131,11.6614,-0.6254,450,148,0.3472222222222222,0.48,21.46987951807229,33.2,2,1.4457831325301205,0.07228915662650602,0,107.37527114967462,24
adiguzel,auguste,1995-04-27,547955,2020,Full Season,EuroCup,Bisons,16,11,444.98,214,NA,30,70,40,96,34,41,8,6,35,28,0,31,11,0,0,0,36,53,0,0,0,0,0,0,0,0,0,207.4,811.1436,NA,NA,1166.6264,23.4155,0.5814,0.5783,0.2469879518072289,0.8987,9.374,5.8401,10.2519,1.6138,0,14.4159,-2.9658,166,41,0.4166666666666667,0.5783132530120482,17.313137669108723,27.81125,0,0.8899276371971774,0,0,103.18225650916104,25
adiguzel,auguste,1995-04-27,547955,2020,Full Season,Italy - Liga A,Bisons,21,17,530,294,NA,50,111,48,110,50,57,9,2,66,37,0,23,11,0,0,2,39,44,0,0,0,0,0,0,0,0,0,264.8,954.7117,NA,NA,1738.2959,24.9444,0.5974,0.4977,0.2579185520361991,0.8569,13.4364,9.182,12.9971,1.4449,0.1085,8.5476,2.4933,221,57,0.43636363636363634,0.497737556561086,19.969811320754715,25.238095238095237,2,0.7471698113207547,0.13584905660377358,0,111.02719033232628,25
zan,brissett,1991-12-03,178172,2015,Full Season,NBA,NA,63,39,1195.3167,379,-79,157,272,0,1,65,118,29,142,226,42,0,48,19,0,0,24,158,0,0,0,0,1,0,0,0,0,0,226.2,2368.5715,2401.5,383,8425.7936,13.746,0.5815,0.004,0.43223443223443225,13.0439,22.2005,16.7806,4.2832,0.8635,2.0426,12.9822,-2.1675,273,118,0,0.00366300366300366,11.414548127705402,18.973280952380954,24,0.5722332834469726,0.7228209896172285,0,167.55083996463307,24
zan,brissett,1991-12-03,178172,2016,Full Season,NBA,Lakers,39,0,495.5833,133,19,57,104,0,0,19,45,9,44,113,16,1,22,14,0,1,18,78,0,0,0,0,0,0,0,0,0,0,100,986.8866,1030.5,149,7857.921,12.9388,0.5372,0,0.4326923076923077,9.3021,25.5188,18.5126,6.0397,1.7113,3.0448,15.0892,-3.3427,104,45,NA,0,9.661342502864803,12.707264102564103,18,1.0169834213541902,1.307550113169673,0,133,25
zan,brissett,1991-12-03,178172,2017,Full Season,NBA,Lakers,67,16,1090.9167,383,-54,149,292,1,2,82,109,30,144,199,39,159,58,29,69,33,44,173,0,0,7,1,0,0,0,0,0,0,251.6,2239.1871,2341.5,414,8089.1937,15.6638,0.56,0.0068,0.3707482993197279,15.3502,22.159,17.1293,6.3198,1.2463,3.0817,14.5015,-3.2228,294,109,0.5,0.00680272108843537,12.638911843589892,16.28233880597015,44,0.9569933249715584,1.4519898723706404,2.276984118035777,152.22575516693163,26
zan,brissett,1991-12-03,178172,2018,Full Season,NBA,Rockets,58,2,555.3,182,-94,75,120,1,11,29,63,11,65,104,15,87,36,21,34,26,31,112,0,0,1,0,0,0,0,0,0,0,127.2,1124.9476,1209,204,9657.1673,15.5219,0.5733,0.084,0.4809160305343512,12.7854,20.6075,17.21,4.973,1.8266,4.9745,18.4881,-2.8909,131,63,0.09090909090909093,0.08396946564885496,11.799027552674232,9.574137931034482,31,1.361426256077796,2.0097244732576987,2.2042139384116695,143.0817610062893,27
zan,brissett,1991-12-03,178172,2019,Full Season,EuroLeague,Buffaloes,26,24,559.34,286,NA,116,166,0,1,54,79,3,56,85,18,0,37,12,0,0,20,75,73,0,0,0,0,0,0,0,0,0,179.6,990.3914,NA,NA,2124.7787,20.5918,0.7088,0.006,0.47305389221556887,11.7674,21.3271,14.9925,5.8447,1.6536,4.232,15.4967,3.186,167,79,0,0.0059880239520958,18.407408731719528,21.513076923076923,20,0.7723388279043157,1.2872313798405262,0,159.24276169265033,28
baez,mejri,1990-08-14,590416,2021,Full Season,EuroCup,Phoenix,14,14,429.26,259,NA,53,103,36,71,45,61,8,8,63,33,0,32,13,0,0,0,20,63,0,0,0,0,0,0,0,0,0,222.4,773.4296,NA,NA,1008.9791,25.8882,0.6448,0.408,0.3505747126436782,1.3579,18.6504,9.6673,15.7262,1.9558,0,13.7433,3.7663,174,61,0.5070422535211268,0.40804597701149425,21.72110143036854,30.66142857142857,0,1.0902483343428226,0,0,116.4568345323741,31
garino,cinciarini,1989-04-08,316026,2015,Full Season,NBA,Nets,84,33,2059.9333,762,-218,182,346,102,289,92,113,46,53,183,78,0,86,38,0,0,11,116,0,0,0,1,0,0,4,0,0,0,713.2,3983.103,4211,772,8273.9074,17.0744,0.5564,0.4551,0.17795275590551182,2.1323,10.2245,5.8683,8.1466,0.8086,0.8897,11.1584,-1.7455,635,113,0.35294117647058826,0.45511811023622045,13.316936038657174,24.523015476190476,11,0.6640991725314601,0.1922392341538437,0,106.842400448682,26
garino,cinciarini,1989-04-08,316026,2016,Full Season,NBA,Nets,79,39,2114.65,887,-393,195,411,129,338,110,132,74,36,219,99,0,115,29,0,0,5,119,0,0,0,2,0,0,0,0,0,0,880.8,4195.6817,4465,931,7839.1877,19.402,0.5495,0.4513,0.1762349799732977,0.8562,12.8308,7.2203,8.6053,0.8759,0.115,12.4718,-3.4909,749,132,0.3816568047337278,0.4512683578104139,15.10037121982361,26.767721518987344,5,0.49369872082850585,0.08512046910836309,0,100.70390554041782,27
garino,cinciarini,1989-04-08,316026,2017,Full Season,NBA,NA,94,54,2346.7167,1228,-323,252,495,160,437,244,275,73,47,286,120,11,139,40,78,72,8,163,0,0,1,0,0,0,0,0,0,0,1134,4878.6351,5162.5,1205,8698.2399,21.8786,0.5837,0.47,0.29506437768240346,2.0108,13.9484,8.4102,9.3788,0.6472,0.3341,11.6433,-1.9413,932,275,0.36613272311212813,0.4688841201716738,18.8382347132059,24.965071276595744,8,0.6136232805604528,0.12272465611209056,1.1965653970928831,108.28924162257496,28
garino,cinciarini,1989-04-08,316026,2018,Full Season,NBA,Pacers,87,87,2702.3667,1228,121,264,502,172,431,184,215,67,31,263,132,12,118,61,96,64,8,152,0,0,2,1,0,0,0,0,0,0,1106,5383.6965,5672.5,1159,8540.6275,18.9793,0.5975,0.462,0.2304394426580922,2.7708,11.4934,6.5559,8.5007,0.9702,0.1424,10.3003,-0.9013,933,215,0.3990719257540603,0.4619506966773847,16.35899376646404,31.061686206896553,8,0.8126210258585558,0.10657324929292536,1.278878991515104,111.03074141048825,29
garino,cinciarini,1989-04-08,316026,2019,Full Season,NBA,Pacers,85,85,2720.55,1526,146,376,705,171,408,261,322,92,36,320,172,12,141,77,101,72,1,145,0,0,4,5,0,0,0,0,0,0,1346.8,5554.2733,5798.5,1410,8437.9305,22.4727,0.6081,0.3666,0.2893081761006289,0.9194,13.1864,7.6474,10.128,1.2115,0.0132,10.1026,0.6581,1113,322,0.41911764705882354,0.3665768194070081,20.192975685063683,32.006470588235295,1,1.018911617136241,0.01323261840436676,1.336494458841043,113.3056133056133,30
garino,cinciarini,1989-04-08,316026,2020,Full Season,NBA,Jazz,63,63,2082.75,1275,267,229,478,189,457,250,277,72,39,220,131,30,159,34,57,53,7,110,0,0,3,3,0,0,0,0,0,0,1165.8,4251.9147,4527,1239,7782.1624,25.6684,0.6032,0.4888,0.2962566844919786,2.2764,13.0203,7.2462,10.362,0.8811,0.6891,13.0769,0.1893,935,277,0.4135667396061269,0.48877005347593583,22.038170687792583,33.05952380952381,7,0.5876845516744688,0.12099387828592004,0.9852358660424918,109.36695831188882,31
garino,cinciarini,1989-04-08,316026,2021,Full Season,NBA,Jazz,35,35,1067.6167,548,221,87,188,94,232,92,108,22,18,117,70,20,51,18,28,16,2,59,0,0,3,3,0,0,0,0,0,0,496.2,2191.9821,2305.5,527,3449.2997,20.8529,0.5861,0.5524,0.2571428571428571,1.7491,10.9487,5.9995,8.5924,0.6447,0.4923,9.8357,-0.11,420,108,0.4051724137931034,0.5523809523809524,18.47854197110255,30.50333428571429,2,0.6069594078099377,0.0674399342011042,0.9441590788154588,110.43933897621928,32
garino,cinciarini,1989-04-08,316026,2013,Full Season,EuroLeague,Blue Demons,21,16,593.28,334,NA,77,143,34,84,78,93,13,13,32,25,0,21,12,0,0,11,39,102,0,0,0,0,0,0,0,0,0,272.2,1023.7068,NA,NA,1656.5112,24.7384,0.6233,0.37,0.4096916299559472,2.7876,7.1997,5.9266,8.7267,1.6696,2.4884,7.2684,2.9383,227,93,0.4047619047619048,0.3700440528634361,20.26699029126214,28.25142857142857,11,0.7281553398058254,0.6674757281553398,0,122.70389419544456,24
garino,cinciarini,1989-04-08,316026,2014,Full Season,EuroLeague,Blue Demons,24,21,735.27,355,NA,102,184,28,94,67,82,13,11,46,45,0,45,13,0,0,10,43,79,0,0,0,0,0,0,0,0,0,344.8,1266.4767,NA,NA,1653.5525,24.4496,0.5651,0.3381,0.2949640287769784,3.3738,10.1005,6.491,13.8836,1.1185,1.23,12.532,-0.7285,278,82,0.2978723404255319,0.3381294964028777,17.381370108939574,30.63625,10,0.6365008772287731,0.4896160594067485,0,102.9582366589327,25
kidd,avramovic,1992-10-03,806850,2018,Full Season,NBA,Kings,78,52,2175.0333,917,-362,215,443,129,329,100,119,33,31,191,258,22,125,72,167,63,16,172,0,0,0,0,0,0,0,0,0,0,913.6,4300.5212,4553.5,952,7811.9995,19.6165,0.5562,0.4262,0.15414507772020725,1.6844,10.0689,6.6267,17.7686,1.5538,0.9845,13.1668,0.5943,772,119,0.39209726443769,0.4261658031088083,15.177698658682605,27.88504230769231,16,1.1917058925028872,0.26482353166730827,2.7640956117775297,100.37215411558668,26
kidd,avramovic,1992-10-03,806850,2019,Full Season,NBA,Kings,70,17,1947.1,990,-39,227,491,134,372,134,162,39,40,203,267,13,117,72,159,53,15,142,0,0,1,1,0,0,0,0,0,0,1004.8,4183.6451,4376,1061,8478.5904,22.3031,0.5298,0.4311,0.18771726535341832,3.4407,10.5728,7.4917,18.6216,1.7865,0.8511,11.1293,-0.6422,863,162,0.3602150537634409,0.43105446118192353,18.30414462534025,27.81571428571429,15,1.3312105182065637,0.27733552462636746,2.939756561039495,98.52707006369428,27
kidd,avramovic,1992-10-03,806850,2020,Full Season,NBA,Kings,61,28,1765.7333,924,-44,173,325,164,441,86,116,30,26,181,207,20,102,64,125,40,15,133,0,0,0,1,0,0,0,0,0,0,888.4,3639.3252,3818.5,925,7195.2451,22.5684,0.5655,0.5757,0.1514360313315927,1.9709,10.6853,6.5082,19.445,1.915,0.7235,11.0985,0.6525,766,116,0.3718820861678005,0.5757180156657964,18.83863208560432,28.94644754098361,15,1.304840317617615,0.3058219494416286,2.548516245346905,104.0072039621792,28
kidd,avramovic,1992-10-03,806850,2014,Full Season,EuroLeague,Scarlet Knights,23,18,723.01,340,NA,69,162,50,135,52,69,16,17,68,84,0,78,36,0,0,5,60,92,0,0,0,0,0,0,0,0,0,385.6,1201.2112,NA,NA,1594.9604,28.4871,0.5193,0.4545,0.23232323232323232,3.3003,13.8007,7.7257,23.4169,2.7905,1.0641,19.2422,1.3631,297,69,0.3703703703703703,0.4545454545454546,16.92922642840348,31.43521739130435,5,1.7925063277133098,0.24895921218240413,0,88.17427385892115,22
kidd,avramovic,1992-10-03,806850,2015,Full Season,EuroLeague,Blue Demons,29,27,827.95,306,NA,56,129,49,137,47,59,12,13,72,80,0,43,21,0,0,10,57,73,0,0,0,0,0,0,0,0,0,319.6,1430.0312,NA,NA,2038.0834,20.0431,0.524,0.515,0.22180451127819548,1.8215,11.2779,6.3675,13.7785,1.9083,1.1508,12.8374,3.2834,266,59,0.35766423357664234,0.5150375939849624,13.305151277251042,28.55,10,0.913098617066248,0.4348088652696419,0,95.74468085106382,23
kidd,avramovic,1992-10-03,806850,2016,Full Season,EuroLeague,Blue Demons,28,24,774.19,325,NA,60,134,50,135,55,69,7,17,74,83,0,42,30,0,0,12,61,90,0,0,0,0,0,0,0,0,0,321.6,1336.315,NA,NA,2019.5292,22.1388,0.5428,0.5019,0.25650557620817843,2.5836,12.3803,8.1855,17.4536,2.7945,1.4823,12.3037,3.8616,269,69,0.3703703703703703,0.5018587360594795,15.112569265942469,27.649642857142855,12,1.395006393779305,0.5580025575117219,0,101.05721393034824,24
kidd,avramovic,1992-10-03,806850,2017,Full Season,EuroLeague,Blue Demons,22,17,614.84,321,NA,62,109,46,107,59,69,10,9,75,80,0,52,25,0,0,6,54,85,0,0,0,0,0,0,0,0,0,286.6,1047.6139,NA,NA,2402.4885,25.2412,0.6515,0.4954,0.3194444444444444,3.155,16.183,11.0378,26.8347,2.8101,1.6983,17.4286,4.8208,216,69,0.4299065420560747,0.4953703703703703,18.795133693318583,27.94727272727273,6,1.4637954589811983,0.35131091015548754,0,112.00279134682482,25
steve,macoha,1996-01-13,237694,2019,Full Season,NBA,76ers,54,10,717.6833,223,-49,47,69,38,112,15,31,6,51,128,43,58,45,19,40,19,40,111,0,0,0,1,0,0,0,0,0,0,187.4,1514.7726,1608.5,238,9575.9827,14.0092,0.5729,0.6188,0.1712707182320442,8.4307,20.3651,13.2544,8.3569,1.0715,4.695,18.7782,0.418,181,31,0.3392857142857143,0.6187845303867403,11.185992484428716,13.290431481481482,40,0.9530666242338368,2.006456051018604,2.006456051018604,118.99679829242262,23
steve,macoha,1996-01-13,237694,2018,Full Season,EuroLeague,Buffaloes,29,28,612.89,199,NA,54,86,23,72,22,43,5,34,125,45,0,30,34,0,0,27,68,44,0,0,0,0,0,0,0,0,0,171.2,1115.1436,NA,NA,2183.3701,16.0003,0.5624,0.4557,0.2721518987341772,5.967,24.5611,17.3922,13.3049,2.7117,4.1229,14.4984,3.772,158,43,0.3194444444444444,0.4556962025316456,11.688883812755959,21.13413793103448,27,1.9970957268025256,1.5859289595196528,0,116.23831775700934,22
ruan,langhi,1994-03-09,915910,2020,Full Season,EuroLeague,Pilots,27,1,455.73,147,NA,41,73,13,40,26,35,3,34,74,13,0,22,7,0,0,12,43,53,0,0,0,0,0,0,0,0,0,115,812.1568,NA,NA,2085.0472,15.7962,0.5724,0.354,0.30973451327433627,10.6229,21.9344,15.1978,3.9631,0.8663,2.9611,14.6277,-0.3046,113,35,0.325,0.35398230088495575,11.612138766374828,16.87888888888889,12,0.5529589888749917,0.9479296952142716,0,127.82608695652172,26
moustapha,sloukas,1991-01-22,996584,2021,Full Season,EuroLeague,Golden Panthers,15,14,414.21,196,NA,74,126,6,16,30,41,3,31,54,31,0,30,4,0,0,4,36,51,0,0,0,0,0,0,0,0,0,157.4,749.7655,NA,NA,1746.7595,22.3004,0.6123,0.1127,0.2887323943661972,10.4883,18.8846,15.0473,15.8107,0.3697,0.8054,15.7862,-3.3191,142,41,0.375,0.11267605633802816,17.03483740131817,27.613999999999997,4,0.3476497428840443,0.3476497428840443,0,124.52350698856416,30
kahudi,vincent,1985-01-05,351105,2010,Full Season,NBA,Nets,63,28,1045.4167,253,-242,117,223,0,0,19,58,17,124,191,29,0,37,30,0,0,48,111,0,0,0,0,0,0,0,0,0,0,159.2,1989.6336,2108.5,291,7529.0462,12.5304,0.509,0,0.2600896860986547,13.4717,23.4778,18.8355,3.0922,1.4236,3.5522,12.9588,-2.0697,223,58,NA,0,8.712315385816966,16.593915873015874,48,1.0330808757885732,1.6529294012617168,0,158.91959798994978,25
andersen,oni,1980-10-15,460313,2012,Full Season,Spain - ACB,Colonials,21,20,496.16,187,NA,78,141,0,0,31,58,8,57,105,23,0,45,13,0,0,16,65,86,0,0,0,0,0,0,0,0,0,152.2,863.3728,NA,NA,2383.9329,21.2711,0.5615,0,0.4113475177304965,13.8342,27.4934,22.4962,9.385,1.739,3.562,21.2746,0.0703,141,58,NA,0,13.56820380522412,23.62666666666667,16,0.9432441148016768,1.160915833602064,0,122.8646517739816,32
watkins,brown,1989-08-26,888266,2019,Full Season,EuroLeague,Golden Panthers,22,22,522.24,176,NA,31,58,33,100,15,19,4,12,41,68,0,29,22,0,0,1,57,46,0,0,0,0,0,0,0,0,0,182.6,904.9313,NA,NA,2018.6982,18.8601,0.529,0.6329,0.12025316455696204,4.0298,12.3269,7.5198,24.8033,2.4081,0.2535,14.8444,-1.9034,158,19,0.33,0.6329113924050633,12.13235294117647,23.73818181818182,1,1.5165441176470589,0.06893382352941176,0,96.3855421686747,30
watkins,brown,1989-08-26,888266,2020,Full Season,EuroCup,Flames,16,16,462.59,179,NA,32,80,24,88,43,54,4,11,58,69,0,39,26,0,0,0,45,52,0,0,0,0,0,0,0,0,0,217.6,826.144,NA,NA,1285.8658,23.6228,0.4667,0.5238,0.32142857142857145,2.9469,16.1403,10.9398,24.9508,2.7867,0,16.9007,1.8305,168,54,0.2727272727272727,0.5238095238095238,13.930262219243824,28.911875,0,2.023390043018656,0,0,82.26102941176471,31
rawle,apic,1987-06-17,535436,2017,Full Season,Italy - Liga A,Texans,20,15,428,167,NA,23,56,29,88,34,40,5,7,54,26,0,37,30,0,0,4,62,42,0,0,0,0,0,0,0,0,0,190,816.0714,NA,NA,2316.6513,21.6843,0.5167,0.6111,0.2777777777777778,2.9233,15.0172,9.447,12.5787,3.5751,1.2675,18.6304,-0.7062,144,40,0.32954545454545453,0.6111111111111112,14.046728971962615,21.4,4,2.523364485981308,0.3364485981308411,0,87.89473684210526,30
rawle,apic,1987-06-17,535436,2021,Full Season,Italy - Liga A,Horned Frogs,18,17,499,247,NA,27,78,46,125,55,64,5,13,57,35,0,36,22,0,0,3,58,58,0,0,0,0,0,0,0,0,0,251.6,906.9857,NA,NA,1390.4691,25.8903,0.5343,0.6158,0.31527093596059114,3.9154,15.5528,8.6378,12.8003,2.2877,0.4373,13.4751,0.3173,203,64,0.368,0.6157635467980296,17.819639278557116,27.72222222222222,3,1.5871743486973948,0.21643286573146292,0,98.1717011128776,34
boatright,vitali,1976-06-15,992120,2010,Full Season,NBA,Wizards,67,1,1117.05,440,-237,153,343,19,60,77,89,25,17,58,171,0,69,24,0,0,3,48,0,0,0,0,0,0,0,0,0,0,490.6,2132.6681,2282.5,510,7571.874,20.7343,0.4976,0.1489,0.22084367245657568,1.8098,6.143,4.7147,24.3662,0.984,0.6768,13.4987,-2.4953,403,89,0.31666666666666665,0.1488833746898263,14.180206794682425,16.672388059701493,3,0.7734658251644958,0.09668322814556198,0,89.68609865470852,34
boatright,vitali,1976-06-15,992120,2011,Full Season,NBA,Bucks,57,0,861.75,408,43,129,281,27,71,69,82,18,15,40,141,0,52,38,0,0,3,43,0,0,0,1,0,0,0,0,0,0,421.8,1611.49,1716,443,7416.5007,23.8991,0.5257,0.2017,0.23295454545454544,3.0752,5.6817,4.2482,29.6004,2.2582,0.2384,11.816,2.3584,352,82,0.38028169014084506,0.20170454545454544,17.0443864229765,15.11842105263158,3,1.587467362924282,0.12532637075718014,0,96.72830725462303,35
